maxDisap,maxDist,runMean,num_frames,num_detections,num_objects,num_predictions,num_unique_objects,num_tracks,num_matches,num_switches,num_misses,num_false_positives,precision,recall,mota,motp,mostly_tracked,partially_tracked,mostly_lost
120, 900, 20, 189,1724,1724,1724,32,23,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
60, 200, 70, 189,1724,1724,1724,32,54,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
40, 100, 60, 189,1724,1724,1724,32,111,1496,228,0,0,1.0,1.0,0.8677494199535962,0.0,32,0,0
10, 300, 160, 189,1724,1724,1724,32,44,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
0, 700, 150, 189,1724,1724,1724,32,40,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
40, 200, 50, 189,1724,1724,1724,32,54,1626,98,0,0,1.0,1.0,0.9431554524361949,0.0,32,0,0
80, 100, 100, 189,1724,1724,1724,32,106,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
10, 300, 150, 189,1724,1724,1724,32,44,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
20, 100, 100, 189,1724,1724,1724,32,120,1529,195,0,0,1.0,1.0,0.8868909512761021,0.0,32,0,0
120, 900, 70, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
80, 1000, 70, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
60, 600, 50, 189,1724,1724,1724,32,27,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
0, 600, 100, 189,1724,1724,1724,32,43,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
50, 400, 140, 189,1724,1724,1724,32,31,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
110, 0, 150, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
70, 500, 20, 189,1724,1724,1724,32,28,1690,34,0,0,1.0,1.0,0.9802784222737819,0.0,32,0,0
10, 200, 90, 189,1724,1724,1724,32,62,1656,68,0,0,1.0,1.0,0.9605568445475638,0.0,32,0,0
60, 600, 150, 189,1724,1724,1724,32,27,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
140, 600, 80, 189,1724,1724,1724,32,26,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
20, 200, 80, 189,1724,1724,1724,32,58,1635,89,0,0,1.0,1.0,0.9483758700696056,0.0,32,0,0
90, 1000, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
40, 1000, 90, 189,1724,1724,1724,32,25,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
160, 900, 40, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
80, 100, 80, 189,1724,1724,1724,32,106,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
120, 0, 80, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
0, 800, 100, 189,1724,1724,1724,32,37,1691,33,0,0,1.0,1.0,0.9808584686774942,0.0,32,0,0
30, 500, 20, 189,1724,1724,1724,32,29,1702,22,0,0,1.0,1.0,0.9872389791183295,0.0,32,0,0
110, 0, 80, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
50, 300, 120, 189,1724,1724,1724,32,38,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
70, 400, 100, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
140, 100, 40, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
40, 0, 160, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
100, 0, 100, 189,1724,1724,1724,32,17,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
50, 900, 80, 189,1724,1724,1724,32,24,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
20, 900, 1, 189,1724,1724,1724,32,25,1712,12,0,0,1.0,1.0,0.9930394431554525,0.0,32,0,0
40, 500, 100, 189,1724,1724,1724,32,31,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
70, 600, 1, 189,1724,1724,1724,32,24,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
30, 300, 140, 189,1724,1724,1724,32,38,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
50, 300, 30, 189,1724,1724,1724,32,37,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
40, 900, 60, 189,1724,1724,1724,32,25,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
110, 900, 20, 189,1724,1724,1724,32,23,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
120, 0, 20, 189,1724,1724,1724,32,17,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
40, 700, 160, 189,1724,1724,1724,32,27,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
90, 800, 100, 189,1724,1724,1724,32,24,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
80, 100, 10, 189,1724,1724,1724,32,105,1513,211,0,0,1.0,1.0,0.8776102088167054,0.0,32,0,0
90, 700, 120, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
110, 0, 130, 189,1724,1724,1724,32,17,1655,69,0,0,1.0,1.0,0.9599767981438515,0.0,32,0,0
0, 1000, 50, 189,1724,1724,1724,32,35,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
160, 700, 150, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
100, 0, 40, 189,1724,1724,1724,32,17,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
160, 700, 40, 189,1724,1724,1724,32,25,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
160, 600, 110, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
100, 900, 90, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
70, 200, 1, 189,1724,1724,1724,32,42,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
150, 700, 150, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
150, 900, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
90, 900, 40, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
140, 0, 80, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
140, 1000, 100, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
60, 0, 160, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
90, 500, 120, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
90, 800, 50, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
100, 800, 50, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
140, 700, 70, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
130, 800, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
60, 1000, 140, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
30, 100, 40, 189,1724,1724,1724,32,113,1504,220,0,0,1.0,1.0,0.8723897911832946,0.0,32,0,0
160, 700, 10, 189,1724,1724,1724,32,24,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
80, 900, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
50, 300, 40, 189,1724,1724,1724,32,38,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
10, 700, 30, 189,1724,1724,1724,32,31,1690,34,0,0,1.0,1.0,0.9802784222737819,0.0,32,0,0
60, 1000, 50, 189,1724,1724,1724,32,23,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
20, 800, 100, 189,1724,1724,1724,32,29,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
100, 700, 80, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
90, 800, 70, 189,1724,1724,1724,32,24,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
110, 500, 90, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
50, 900, 70, 189,1724,1724,1724,32,24,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
130, 900, 100, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
90, 400, 130, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
100, 400, 80, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
150, 900, 40, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
70, 700, 160, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
50, 200, 1, 189,1724,1724,1724,32,43,1686,38,0,0,1.0,1.0,0.9779582366589327,0.0,32,0,0
90, 700, 20, 189,1724,1724,1724,32,25,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
140, 800, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
40, 600, 50, 189,1724,1724,1724,32,27,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
120, 400, 60, 189,1724,1724,1724,32,32,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
140, 900, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
120, 100, 80, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
150, 600, 90, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
160, 700, 110, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
50, 600, 30, 189,1724,1724,1724,32,26,1685,39,0,0,1.0,1.0,0.9773781902552204,0.0,32,0,0
60, 1000, 70, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
50, 600, 130, 189,1724,1724,1724,32,27,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
30, 0, 120, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
20, 200, 1, 189,1724,1724,1724,32,44,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
150, 0, 140, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
10, 700, 20, 189,1724,1724,1724,32,30,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
10, 500, 70, 189,1724,1724,1724,32,34,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
100, 900, 30, 189,1724,1724,1724,32,23,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
30, 700, 30, 189,1724,1724,1724,32,27,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
40, 900, 1, 189,1724,1724,1724,32,23,1710,14,0,0,1.0,1.0,0.9918793503480279,0.0,32,0,0
120, 300, 30, 189,1724,1724,1724,32,36,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
130, 500, 100, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
80, 200, 140, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
140, 0, 50, 189,1724,1724,1724,32,17,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
140, 0, 1, 189,1724,1724,1724,32,17,1710,14,0,0,1.0,1.0,0.9918793503480279,0.0,32,0,0
20, 200, 160, 189,1724,1724,1724,32,58,1635,89,0,0,1.0,1.0,0.9483758700696056,0.0,32,0,0
130, 300, 100, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
0, 100, 160, 189,1724,1724,1724,32,180,1576,148,0,0,1.0,1.0,0.91415313225058,0.0,32,0,0
60, 700, 10, 189,1724,1724,1724,32,24,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
100, 200, 100, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
60, 400, 1, 189,1724,1724,1724,32,27,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
40, 500, 120, 189,1724,1724,1724,32,31,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
50, 300, 140, 189,1724,1724,1724,32,38,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
130, 100, 40, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
10, 100, 160, 189,1724,1724,1724,32,134,1545,179,0,0,1.0,1.0,0.8961716937354989,0.0,32,0,0
90, 500, 150, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
120, 700, 70, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
90, 200, 150, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
70, 300, 140, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
100, 0, 110, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
40, 400, 100, 189,1724,1724,1724,32,31,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
20, 900, 130, 189,1724,1724,1724,32,26,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
10, 300, 80, 189,1724,1724,1724,32,44,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
40, 200, 30, 189,1724,1724,1724,32,53,1625,99,0,0,1.0,1.0,0.9425754060324826,0.0,32,0,0
20, 300, 150, 189,1724,1724,1724,32,39,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
160, 1000, 110, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
90, 500, 130, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
130, 100, 110, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
90, 400, 140, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
50, 200, 110, 189,1724,1724,1724,32,54,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
90, 600, 100, 189,1724,1724,1724,32,26,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
30, 500, 30, 189,1724,1724,1724,32,30,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
60, 800, 140, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
130, 900, 160, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
60, 0, 110, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
90, 1000, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
90, 400, 10, 189,1724,1724,1724,32,30,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
90, 800, 150, 189,1724,1724,1724,32,24,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
130, 700, 10, 189,1724,1724,1724,32,24,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
130, 300, 50, 189,1724,1724,1724,32,37,1652,72,0,0,1.0,1.0,0.9582366589327146,0.0,32,0,0
70, 0, 20, 189,1724,1724,1724,32,17,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
60, 600, 160, 189,1724,1724,1724,32,27,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
70, 400, 30, 189,1724,1724,1724,32,33,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
10, 0, 30, 189,1724,1724,1724,32,19,1690,34,0,0,1.0,1.0,0.9802784222737819,0.0,32,0,0
90, 900, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
150, 400, 80, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
60, 700, 120, 189,1724,1724,1724,32,26,1671,53,0,0,1.0,1.0,0.9692575406032483,0.0,32,0,0
100, 100, 110, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
20, 300, 110, 189,1724,1724,1724,32,39,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
50, 600, 90, 189,1724,1724,1724,32,27,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
0, 0, 20, 189,1724,1724,1724,32,31,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
120, 300, 50, 189,1724,1724,1724,32,37,1652,72,0,0,1.0,1.0,0.9582366589327146,0.0,32,0,0
30, 0, 10, 189,1724,1724,1724,32,17,1689,35,0,0,1.0,1.0,0.9796983758700696,0.0,32,0,0
30, 900, 150, 189,1724,1724,1724,32,25,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
20, 100, 50, 189,1724,1724,1724,32,120,1529,195,0,0,1.0,1.0,0.8868909512761021,0.0,32,0,0
60, 1000, 40, 189,1724,1724,1724,32,23,1681,43,0,0,1.0,1.0,0.9750580046403712,0.0,32,0,0
30, 400, 1, 189,1724,1724,1724,32,29,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
80, 300, 20, 189,1724,1724,1724,32,36,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
60, 600, 1, 189,1724,1724,1724,32,24,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
160, 700, 90, 189,1724,1724,1724,32,25,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
140, 600, 70, 189,1724,1724,1724,32,26,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
110, 0, 160, 189,1724,1724,1724,32,17,1658,66,0,0,1.0,1.0,0.9617169373549884,0.0,32,0,0
60, 100, 60, 189,1724,1724,1724,32,107,1495,229,0,0,1.0,1.0,0.867169373549884,0.0,32,0,0
120, 1000, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
40, 100, 110, 189,1724,1724,1724,32,111,1496,228,0,0,1.0,1.0,0.8677494199535962,0.0,32,0,0
20, 200, 10, 189,1724,1724,1724,32,48,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
120, 700, 40, 189,1724,1724,1724,32,25,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
70, 400, 50, 189,1724,1724,1724,32,32,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
160, 300, 150, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
40, 800, 20, 189,1724,1724,1724,32,26,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
50, 800, 90, 189,1724,1724,1724,32,27,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
10, 900, 20, 189,1724,1724,1724,32,28,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
20, 200, 20, 189,1724,1724,1724,32,55,1640,84,0,0,1.0,1.0,0.951276102088167,0.0,32,0,0
110, 600, 50, 189,1724,1724,1724,32,26,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
0, 800, 120, 189,1724,1724,1724,32,37,1691,33,0,0,1.0,1.0,0.9808584686774942,0.0,32,0,0
120, 100, 140, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
110, 200, 120, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
60, 900, 150, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
50, 1000, 40, 189,1724,1724,1724,32,24,1681,43,0,0,1.0,1.0,0.9750580046403712,0.0,32,0,0
100, 400, 60, 189,1724,1724,1724,32,32,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
80, 400, 60, 189,1724,1724,1724,32,32,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
150, 500, 80, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
0, 800, 1, 189,1724,1724,1724,32,35,1711,13,0,0,1.0,1.0,0.9924593967517401,0.0,32,0,0
100, 800, 140, 189,1724,1724,1724,32,24,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
30, 600, 10, 189,1724,1724,1724,32,28,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
110, 600, 150, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
160, 0, 70, 189,1724,1724,1724,32,17,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
30, 0, 80, 189,1724,1724,1724,32,17,1656,68,0,0,1.0,1.0,0.9605568445475638,0.0,32,0,0
90, 800, 110, 189,1724,1724,1724,32,24,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
90, 0, 130, 189,1724,1724,1724,32,17,1655,69,0,0,1.0,1.0,0.9599767981438515,0.0,32,0,0
100, 600, 140, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
30, 200, 160, 189,1724,1724,1724,32,56,1630,94,0,0,1.0,1.0,0.9454756380510441,0.0,32,0,0
50, 100, 1, 189,1724,1724,1724,32,95,1571,153,0,0,1.0,1.0,0.9112529002320185,0.0,32,0,0
160, 800, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
150, 700, 60, 189,1724,1724,1724,32,25,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
110, 500, 80, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
0, 0, 1, 189,1724,1724,1724,32,31,1711,13,0,0,1.0,1.0,0.9924593967517401,0.0,32,0,0
120, 0, 50, 189,1724,1724,1724,32,17,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
20, 100, 10, 189,1724,1724,1724,32,116,1534,190,0,0,1.0,1.0,0.8897911832946636,0.0,32,0,0
50, 800, 160, 189,1724,1724,1724,32,27,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
90, 0, 110, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
10, 1000, 150, 189,1724,1724,1724,32,29,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
40, 500, 140, 189,1724,1724,1724,32,31,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
10, 100, 90, 189,1724,1724,1724,32,134,1545,179,0,0,1.0,1.0,0.8961716937354989,0.0,32,0,0
150, 900, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
110, 300, 30, 189,1724,1724,1724,32,36,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
10, 0, 130, 189,1724,1724,1724,32,19,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
90, 200, 100, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
130, 100, 20, 189,1724,1724,1724,32,106,1500,224,0,0,1.0,1.0,0.8700696055684455,0.0,32,0,0
40, 100, 150, 189,1724,1724,1724,32,111,1496,228,0,0,1.0,1.0,0.8677494199535962,0.0,32,0,0
0, 100, 140, 189,1724,1724,1724,32,180,1576,148,0,0,1.0,1.0,0.91415313225058,0.0,32,0,0
100, 800, 70, 189,1724,1724,1724,32,24,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
80, 700, 90, 189,1724,1724,1724,32,25,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
130, 600, 50, 189,1724,1724,1724,32,26,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
130, 500, 130, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
160, 1000, 130, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
130, 300, 10, 189,1724,1724,1724,32,34,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
140, 1000, 130, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
160, 200, 30, 189,1724,1724,1724,32,51,1625,99,0,0,1.0,1.0,0.9425754060324826,0.0,32,0,0
110, 0, 120, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
90, 1000, 70, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
60, 300, 60, 189,1724,1724,1724,32,37,1656,68,0,0,1.0,1.0,0.9605568445475638,0.0,32,0,0
140, 700, 140, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
0, 0, 120, 189,1724,1724,1724,32,31,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
10, 500, 90, 189,1724,1724,1724,32,34,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
70, 600, 140, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
100, 500, 90, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
160, 1000, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
60, 1000, 120, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
